#node	identifier	category	term ID	term description
ATM	9606.ENSP00000278616	GO Process	GO:0051276	Chromosome organization
ATM	9606.ENSP00000278616	GO Process	GO:0051303	Establishment of chromosome localization
ATM	9606.ENSP00000278616	GO Process	GO:0051321	Meiotic cell cycle
ATM	9606.ENSP00000278616	GO Process	GO:0051402	Neuron apoptotic process
ATM	9606.ENSP00000278616	GO Process	GO:0051409	Response to nitrosative stress
ATM	9606.ENSP00000278616	GO Process	GO:0051640	Organelle localization
ATM	9606.ENSP00000278616	GO Process	GO:0051641	Cellular localization
ATM	9606.ENSP00000278616	GO Process	GO:0051649	Establishment of localization in cell
ATM	9606.ENSP00000278616	GO Process	GO:0051656	Establishment of organelle localization
ATM	9606.ENSP00000278616	GO Process	GO:0051716	Cellular response to stimulus
ATM	9606.ENSP00000278616	GO Process	GO:0051726	Regulation of cell cycle
ATM	9606.ENSP00000278616	GO Process	GO:0051783	Regulation of nuclear division
ATM	9606.ENSP00000278616	GO Process	GO:0051784	Negative regulation of nuclear division
ATM	9606.ENSP00000278616	GO Process	GO:0051983	Regulation of chromosome segregation
ATM	9606.ENSP00000278616	GO Process	GO:0051985	Negative regulation of chromosome segregation
ATM	9606.ENSP00000278616	GO Process	GO:0060255	Regulation of macromolecule metabolic process
ATM	9606.ENSP00000278616	GO Process	GO:0060322	Head development
ATM	9606.ENSP00000278616	GO Process	GO:0060429	Epithelium development
ATM	9606.ENSP00000278616	GO Process	GO:0061053	Somite development
ATM	9606.ENSP00000278616	GO Process	GO:0061458	Reproductive system development
ATM	9606.ENSP00000278616	GO Process	GO:0061982	Meiosis I cell cycle process
ATM	9606.ENSP00000278616	GO Process	GO:0062197	Cellular response to chemical stress
ATM	9606.ENSP00000278616	GO Process	GO:0065007	Biological regulation
ATM	9606.ENSP00000278616	GO Process	GO:0070192	Chromosome organization involved in meiotic cell cycle
ATM	9606.ENSP00000278616	GO Process	GO:0070482	Response to oxygen levels
ATM	9606.ENSP00000278616	GO Process	GO:0070663	Regulation of leukocyte proliferation
ATM	9606.ENSP00000278616	GO Process	GO:0070664	Negative regulation of leukocyte proliferation
ATM	9606.ENSP00000278616	GO Process	GO:0070727	Cellular macromolecule localization
ATM	9606.ENSP00000278616	GO Process	GO:0070887	Cellular response to chemical stimulus
ATM	9606.ENSP00000278616	GO Process	GO:0070997	Neuron death
ATM	9606.ENSP00000278616	GO Process	GO:0071044	Histone mRNA catabolic process
ATM	9606.ENSP00000278616	GO Process	GO:0071173	Spindle assembly checkpoint signaling
ATM	9606.ENSP00000278616	GO Process	GO:0071174	Mitotic spindle checkpoint signaling
ATM	9606.ENSP00000278616	GO Process	GO:0071214	Cellular response to abiotic stimulus
ATM	9606.ENSP00000278616	GO Process	GO:0071300	Cellular response to retinoic acid
ATM	9606.ENSP00000278616	GO Process	GO:0071310	Cellular response to organic substance
ATM	9606.ENSP00000278616	GO Process	GO:0071396	Cellular response to lipid
ATM	9606.ENSP00000278616	GO Process	GO:0071478	Cellular response to radiation
ATM	9606.ENSP00000278616	GO Process	GO:0071479	Cellular response to ionizing radiation
ATM	9606.ENSP00000278616	GO Process	GO:0071480	Cellular response to gamma radiation
ATM	9606.ENSP00000278616	GO Process	GO:0071481	Cellular response to X-ray
ATM	9606.ENSP00000278616	GO Process	GO:0071500	Cellular response to nitrosative stress
ATM	9606.ENSP00000278616	GO Process	GO:0071704	Organic substance metabolic process
ATM	9606.ENSP00000278616	GO Process	GO:0071840	Cellular component organization or biogenesis
ATM	9606.ENSP00000278616	GO Process	GO:0072331	Signal transduction by p53 class mediator
ATM	9606.ENSP00000278616	GO Process	GO:0072359	Circulatory system development
ATM	9606.ENSP00000278616	GO Process	GO:0080090	Regulation of primary metabolic process
ATM	9606.ENSP00000278616	GO Process	GO:0080134	Regulation of response to stress
ATM	9606.ENSP00000278616	GO Process	GO:0080135	Regulation of cellular response to stress
ATM	9606.ENSP00000278616	GO Process	GO:0090220	Chromosome localization to nuclear envelope involved in homologous chromosome segregation
ATM	9606.ENSP00000278616	GO Process	GO:0090304	Nucleic acid metabolic process
ATM	9606.ENSP00000278616	GO Process	GO:0090398	Cellular senescence
ATM	9606.ENSP00000278616	GO Process	GO:0090399	Replicative senescence
ATM	9606.ENSP00000278616	GO Process	GO:0090407	Organophosphate biosynthetic process
ATM	9606.ENSP00000278616	GO Process	GO:0097190	Apoptotic signaling pathway
ATM	9606.ENSP00000278616	GO Process	GO:0097193	Intrinsic apoptotic signaling pathway
ATM	9606.ENSP00000278616	GO Process	GO:0097694	Establishment of RNA localization to telomere
ATM	9606.ENSP00000278616	GO Process	GO:0097695	Establishment of protein-containing complex localization to telomere
ATM	9606.ENSP00000278616	GO Process	GO:0098813	Nuclear chromosome segregation
ATM	9606.ENSP00000278616	GO Process	GO:0104004	Cellular response to environmental stimulus
ATM	9606.ENSP00000278616	GO Process	GO:0140013	Meiotic nuclear division
ATM	9606.ENSP00000278616	GO Process	GO:0140527	Reciprocal homologous recombination
ATM	9606.ENSP00000278616	GO Process	GO:0150077	Regulation of neuroinflammatory response
ATM	9606.ENSP00000278616	GO Process	GO:1900034	Regulation of cellular response to heat
ATM	9606.ENSP00000278616	GO Process	GO:1901214	Regulation of neuron death
ATM	9606.ENSP00000278616	GO Process	GO:1901216	Positive regulation of neuron death
ATM	9606.ENSP00000278616	GO Process	GO:1901360	Organic cyclic compound metabolic process
ATM	9606.ENSP00000278616	GO Process	GO:1901361	Organic cyclic compound catabolic process
ATM	9606.ENSP00000278616	GO Process	GO:1901564	Organonitrogen compound metabolic process
ATM	9606.ENSP00000278616	GO Process	GO:1901565	Organonitrogen compound catabolic process
ATM	9606.ENSP00000278616	GO Process	GO:1901575	Organic substance catabolic process
ATM	9606.ENSP00000278616	GO Process	GO:1901576	Organic substance biosynthetic process
ATM	9606.ENSP00000278616	GO Process	GO:1901700	Response to oxygen-containing compound
ATM	9606.ENSP00000278616	GO Process	GO:1901701	Cellular response to oxygen-containing compound
ATM	9606.ENSP00000278616	GO Process	GO:1901796	Regulation of signal transduction by p53 class mediator
ATM	9606.ENSP00000278616	GO Process	GO:1901798	Positive regulation of signal transduction by p53 class mediator
ATM	9606.ENSP00000278616	GO Process	GO:1901987	Regulation of cell cycle phase transition
ATM	9606.ENSP00000278616	GO Process	GO:1901988	Negative regulation of cell cycle phase transition
ATM	9606.ENSP00000278616	GO Process	GO:1901990	Regulation of mitotic cell cycle phase transition
ATM	9606.ENSP00000278616	GO Process	GO:1901991	Negative regulation of mitotic cell cycle phase transition
ATM	9606.ENSP00000278616	GO Process	GO:1902099	Regulation of metaphase/anaphase transition of cell cycle
ATM	9606.ENSP00000278616	GO Process	GO:1902100	Negative regulation of metaphase/anaphase transition of cell cycle
ATM	9606.ENSP00000278616	GO Process	GO:1902531	Regulation of intracellular signal transduction
ATM	9606.ENSP00000278616	GO Process	GO:1902532	Negative regulation of intracellular signal transduction
ATM	9606.ENSP00000278616	GO Process	GO:1902533	Positive regulation of intracellular signal transduction
ATM	9606.ENSP00000278616	GO Process	GO:1902680	Positive regulation of RNA biosynthetic process
ATM	9606.ENSP00000278616	GO Process	GO:1902749	Regulation of cell cycle G2/M phase transition
ATM	9606.ENSP00000278616	GO Process	GO:1902750	Negative regulation of cell cycle G2/M phase transition
ATM	9606.ENSP00000278616	GO Process	GO:1902806	Regulation of cell cycle G1/S phase transition
ATM	9606.ENSP00000278616	GO Process	GO:1902807	Negative regulation of cell cycle G1/S phase transition
ATM	9606.ENSP00000278616	GO Process	GO:1903046	Meiotic cell cycle process
ATM	9606.ENSP00000278616	GO Process	GO:1903047	Mitotic cell cycle process
ATM	9606.ENSP00000278616	GO Process	GO:1903131	Mononuclear cell differentiation
ATM	9606.ENSP00000278616	GO Process	GO:1903432	Regulation of TORC1 signaling
ATM	9606.ENSP00000278616	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
ATM	9606.ENSP00000278616	GO Process	GO:1903508	Positive regulation of nucleic acid-templated transcription
ATM	9606.ENSP00000278616	GO Process	GO:1903624	Regulation of DNA catabolic process
ATM	9606.ENSP00000278616	GO Process	GO:1903626	Positive regulation of DNA catabolic process
ATM	9606.ENSP00000278616	GO Process	GO:1903978	Regulation of microglial cell activation
ATM	9606.ENSP00000278616	GO Process	GO:1904262	Negative regulation of TORC1 signaling
ATM	9606.ENSP00000278616	GO Process	GO:1904353	Regulation of telomere capping
ATM	9606.ENSP00000278616	GO Process	GO:1904354	Negative regulation of telomere capping
ATM	9606.ENSP00000278616	GO Process	GO:1904356	Regulation of telomere maintenance via telomere lengthening
ATM	9606.ENSP00000278616	GO Process	GO:1904358	Positive regulation of telomere maintenance via telomere lengthening
ATM	9606.ENSP00000278616	GO Process	GO:1904882	Regulation of telomerase catalytic core complex assembly
ATM	9606.ENSP00000278616	GO Process	GO:1904884	Positive regulation of telomerase catalytic core complex assembly
ATM	9606.ENSP00000278616	GO Process	GO:1905818	Regulation of chromosome separation
ATM	9606.ENSP00000278616	GO Process	GO:1905819	Negative regulation of chromosome separation
ATM	9606.ENSP00000278616	GO Process	GO:1905843	Regulation of cellular response to gamma radiation
ATM	9606.ENSP00000278616	GO Process	GO:2000045	Regulation of G1/S transition of mitotic cell cycle
ATM	9606.ENSP00000278616	GO Process	GO:2000134	Negative regulation of G1/S transition of mitotic cell cycle
ATM	9606.ENSP00000278616	GO Process	GO:2000145	Regulation of cell motility
ATM	9606.ENSP00000278616	GO Process	GO:2000147	Positive regulation of cell motility
ATM	9606.ENSP00000278616	GO Process	GO:2000278	Regulation of DNA biosynthetic process
ATM	9606.ENSP00000278616	GO Process	GO:2000573	Positive regulation of DNA biosynthetic process
ATM	9606.ENSP00000278616	GO Process	GO:2000816	Negative regulation of mitotic sister chromatid separation
ATM	9606.ENSP00000278616	GO Process	GO:2001020	Regulation of response to DNA damage stimulus
ATM	9606.ENSP00000278616	GO Process	GO:2001022	Positive regulation of response to DNA damage stimulus
ATM	9606.ENSP00000278616	GO Process	GO:2001141	Regulation of RNA biosynthetic process
ATM	9606.ENSP00000278616	GO Process	GO:2001228	Regulation of response to gamma radiation
ATM	9606.ENSP00000278616	GO Process	GO:2001251	Negative regulation of chromosome organization
ATM	9606.ENSP00000278616	GO Process	GO:2001252	Positive regulation of chromosome organization
ATM	9606.ENSP00000278616	GO Function	GO:0000166	Nucleotide binding
ATM	9606.ENSP00000278616	GO Function	GO:0003676	Nucleic acid binding
ATM	9606.ENSP00000278616	GO Function	GO:0003677	DNA binding
ATM	9606.ENSP00000278616	GO Function	GO:0003824	Catalytic activity
ATM	9606.ENSP00000278616	GO Function	GO:0004672	Protein kinase activity
ATM	9606.ENSP00000278616	GO Function	GO:0004674	Protein serine/threonine kinase activity
ATM	9606.ENSP00000278616	GO Function	GO:0004677	DNA-dependent protein kinase activity
ATM	9606.ENSP00000278616	GO Function	GO:0005488	Binding
ATM	9606.ENSP00000278616	GO Function	GO:0005515	Protein binding
ATM	9606.ENSP00000278616	GO Function	GO:0005524	ATP binding
ATM	9606.ENSP00000278616	GO Function	GO:0016301	Kinase activity
ATM	9606.ENSP00000278616	GO Function	GO:0016303	1-phosphatidylinositol-3-kinase activity
ATM	9606.ENSP00000278616	GO Function	GO:0016740	Transferase activity
ATM	9606.ENSP00000278616	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
ATM	9606.ENSP00000278616	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
ATM	9606.ENSP00000278616	GO Function	GO:0017076	Purine nucleotide binding
ATM	9606.ENSP00000278616	GO Function	GO:0030554	Adenyl nucleotide binding
ATM	9606.ENSP00000278616	GO Function	GO:0032553	Ribonucleotide binding
ATM	9606.ENSP00000278616	GO Function	GO:0032555	Purine ribonucleotide binding
ATM	9606.ENSP00000278616	GO Function	GO:0032559	Adenyl ribonucleotide binding
ATM	9606.ENSP00000278616	GO Function	GO:0035004	Phosphatidylinositol 3-kinase activity
ATM	9606.ENSP00000278616	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
ATM	9606.ENSP00000278616	GO Function	GO:0036094	Small molecule binding
ATM	9606.ENSP00000278616	GO Function	GO:0042802	Identical protein binding
ATM	9606.ENSP00000278616	GO Function	GO:0043167	Ion binding
ATM	9606.ENSP00000278616	GO Function	GO:0043168	Anion binding
ATM	9606.ENSP00000278616	GO Function	GO:0044877	Protein-containing complex binding
ATM	9606.ENSP00000278616	GO Function	GO:0047485	Protein N-terminus binding
ATM	9606.ENSP00000278616	GO Function	GO:0052742	Phosphatidylinositol kinase activity
ATM	9606.ENSP00000278616	GO Function	GO:0097159	Organic cyclic compound binding
ATM	9606.ENSP00000278616	GO Function	GO:0097367	Carbohydrate derivative binding
ATM	9606.ENSP00000278616	GO Function	GO:0106310	Protein serine kinase activity
ATM	9606.ENSP00000278616	GO Function	GO:0140096	Catalytic activity, acting on a protein
ATM	9606.ENSP00000278616	GO Function	GO:1901265	Nucleoside phosphate binding
ATM	9606.ENSP00000278616	GO Function	GO:1901363	Heterocyclic compound binding
ATM	9606.ENSP00000278616	GO Component	GO:0005622	Intracellular anatomical structure
ATM	9606.ENSP00000278616	GO Component	GO:0005634	Nucleus
ATM	9606.ENSP00000278616	GO Component	GO:0005654	Nucleoplasm
ATM	9606.ENSP00000278616	GO Component	GO:0005730	Nucleolus
ATM	9606.ENSP00000278616	GO Component	GO:0005737	Cytoplasm
ATM	9606.ENSP00000278616	GO Component	GO:0005777	Peroxisome
ATM	9606.ENSP00000278616	GO Component	GO:0005782	Peroxisomal matrix
ATM	9606.ENSP00000278616	GO Component	GO:0005813	Centrosome
ATM	9606.ENSP00000278616	GO Component	GO:0005815	Microtubule organizing center
ATM	9606.ENSP00000278616	GO Component	GO:0005819	Spindle
ATM	9606.ENSP00000278616	GO Component	GO:0005829	Cytosol
ATM	9606.ENSP00000278616	GO Component	GO:0005856	Cytoskeleton
ATM	9606.ENSP00000278616	GO Component	GO:0015630	Microtubule cytoskeleton
ATM	9606.ENSP00000278616	GO Component	GO:0031410	Cytoplasmic vesicle
ATM	9606.ENSP00000278616	GO Component	GO:0031907	Microbody lumen
ATM	9606.ENSP00000278616	GO Component	GO:0031974	Membrane-enclosed lumen
ATM	9606.ENSP00000278616	GO Component	GO:0031981	Nuclear lumen
ATM	9606.ENSP00000278616	GO Component	GO:0031982	Vesicle
ATM	9606.ENSP00000278616	GO Component	GO:0032991	Protein-containing complex
ATM	9606.ENSP00000278616	GO Component	GO:0042579	Microbody
ATM	9606.ENSP00000278616	GO Component	GO:0043226	Organelle
ATM	9606.ENSP00000278616	GO Component	GO:0043227	Membrane-bounded organelle
ATM	9606.ENSP00000278616	GO Component	GO:0043228	Non-membrane-bounded organelle
ATM	9606.ENSP00000278616	GO Component	GO:0043229	Intracellular organelle
ATM	9606.ENSP00000278616	GO Component	GO:0043231	Intracellular membrane-bounded organelle
ATM	9606.ENSP00000278616	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
ATM	9606.ENSP00000278616	GO Component	GO:0043233	Organelle lumen
ATM	9606.ENSP00000278616	GO Component	GO:0070013	Intracellular organelle lumen
ATM	9606.ENSP00000278616	GO Component	GO:0097708	Intracellular vesicle
ATM	9606.ENSP00000278616	GO Component	GO:0110165	Cellular anatomical entity
ATM	9606.ENSP00000278616	GO Component	GO:1990391	DNA repair complex
ATM	9606.ENSP00000278616	STRING clusters	CL:6143	DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)
ATM	9606.ENSP00000278616	STRING clusters	CL:6144	DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)
ATM	9606.ENSP00000278616	STRING clusters	CL:6145	DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)
ATM	9606.ENSP00000278616	STRING clusters	CL:6146	Mixed, incl. Fanconi anemia pathway, and DNA repair complex
ATM	9606.ENSP00000278616	STRING clusters	CL:6147	DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)
ATM	9606.ENSP00000278616	STRING clusters	CL:6148	Diseases of DNA repair, and DNA repair complex
ATM	9606.ENSP00000278616	STRING clusters	CL:6149	Homologous DNA Pairing and Strand Exchange, and Response to intra-S DNA damage checkpoint signaling
ATM	9606.ENSP00000278616	STRING clusters	CL:6150	Resolution of D-loop Structures through Holliday Junction Intermediates, and RIDDLE syndrome
ATM	9606.ENSP00000278616	STRING clusters	CL:6195	BRCA1-C complex, and NIPBL role in DNA damage - Cornelia de Lange syndrome
